id,w_eng,w_info,w_prot,w_cost,res,riskD
6013,0.30156846850583097,0.5687709310338387,0.10094710320105327,0.5108435836864718,3,0.0461684713798417
6014,0.7553747002838747,0.5729757786164204,0.5267709807225303,0.26853886895298995,5,0.7777490791969421
6015,0.7536799050605083,0.3834313174709758,0.17630914737357783,0.695406025000217,7,0.06093775274096547
6016,0.042308349679351154,0.9085159801445929,0.07614396607264151,0.2587669158353132,10,0.29450422159699596
6017,0.3640827776868023,0.5009204416242358,0.8806267165646908,0.4364438592460471,5,0.5896370419910615
6018,0.8316030159196436,0.3501779022408317,0.4727670914482963,0.16933222836554696,5,0.8624666204755638
6019,0.7884459011380913,0.3579945655016493,0.5287077487540888,0.6285914706471917,4,0.22337990184431045
6020,0.6669394843463231,0.0718316405059981,0.7037930286805584,0.7485466589992292,4,0.4980293499769951
6021,0.08788465893435893,0.37226981547180393,0.12398054868446229,0.3784418674469293,4,0.3562743497070703
6022,0.7170752537669569,0.12927625517264818,0.24260397674067335,0.8473408280790374,4,0.007679983018250791
6023,0.3431379640955129,0.794671075122589,0.07659394469176961,0.8586943787648756,10,0.0016508727248700783
6024,0.41580490903979384,0.02396783348652831,0.07294780592106409,0.46120279372291106,4,0.1492839003187757
6025,0.09430953120097652,0.05322228462477718,0.9051049674691451,0.43844769191219624,1,0.179933834948799
6026,0.18816715924346983,0.8980613110203867,0.7080167489899538,0.8390707652997945,4,0.971480097394773
6027,0.8184844903742483,0.5358774536606498,0.3950292406457673,0.14784133664056986,10,0.733268314696571
6028,0.25670023259308483,0.3760614861935274,0.010343001418714581,0.2671055256656254,10,0.66078841883788
6029,0.4107107052535165,0.9809314147320382,0.2255657899386978,0.5530591426056003,2,0.02646739643918361
6030,0.5237441167354273,0.7056544648122158,0.9698747339406837,0.5168317432828434,2,0.9135289895687749
6031,0.8775701336390279,0.9071269290901927,0.5973360857060349,0.7617083187096543,8,0.8472485546064938
6032,0.2942188728163092,0.10196326699188651,0.029192413864147393,0.1281265120088022,7,0.11758778381140311
6033,0.6815908571777617,0.20016240723129075,0.80470291232712,0.443088442208156,4,0.566865859759478
6034,0.5745473395820948,0.788617944651544,0.9243160647259481,0.02765064076323387,5,0.907002778194094
6035,0.9349239594178789,0.618383340154374,0.11527186671634793,0.26554993033960195,5,0.5960517615833784
6036,0.8041727954769,0.09416107231416915,0.07020672446438236,0.45065930236795415,1,0.23884674151946006
6037,0.08074460274259421,0.7522361380347595,0.82094890474732,0.99323875677947,2,0.12375239960227236
6038,0.217357732160267,0.46337388293458126,0.007064301467984979,0.336684117795224,4,0.9120850300182399
6039,0.028521996559235596,0.40488476785875316,0.2279467668938745,0.7138592920146151,8,0.6071871504488091
6040,0.34209228618998666,0.9769330305119476,0.9879077410731557,0.8708121365729729,3,0.05592909779107069
6041,0.660445747209643,0.4186904349769561,0.7650602174415424,0.8112880627100642,5,0.3987243731785245
6042,0.2746047234945046,0.61870262330393,0.8271602459802628,0.7473972210511369,8,0.0003891621895814046
6043,0.25719668053317046,0.8871108904634518,0.25349576018751074,0.029144963493086595,3,0.46693016001813126
6044,0.7545645471743296,0.867859652602925,0.9330030539685248,0.02233463716629369,5,0.18613257781266868
6045,0.21998122185371372,0.3993202865852926,0.25671252856972226,0.5009034513882796,1,0.17055586844289172
6046,0.5574019961458161,0.48882166994711107,0.9210924477291066,0.21698429023235033,10,0.3188519002796969
6047,0.64620947649946,0.8622792644586188,0.6020166520630812,0.23723856726830272,3,0.35130278524036473
6048,0.5178553817718595,0.8363092076362951,0.8755179614379238,0.8144801181946718,2,0.48293016300961333
6049,0.02462798045822523,0.14841485343242444,0.35277831836433593,0.6358987023693558,3,0.9159042925932829
6050,0.13766777873141134,0.2410440854954452,0.9179885096912938,0.10790218961693288,5,0.18916508387967734
6051,0.552108191491507,0.7362301317025016,0.08978624015578218,0.03267421633204137,4,0.5917380792799976
6052,0.5174809750340958,0.7520614237810903,0.36193169887444576,0.5758310871760577,1,0.2111102905232155
6053,0.1206042412768018,0.5040273630923395,0.44209746924050763,0.305486100386241,4,0.8710567428090682
6054,0.23226533459348986,0.44365954761332393,0.10016809233060653,0.8481818426353093,1,0.3369293465761569
6055,0.7801398890071486,0.5514802412942058,0.8567266485626838,0.6023601988036277,10,0.6830546455822347
6056,0.9774679888160694,0.5980840603362129,0.4884840327293706,0.5773221329071464,3,0.7128374158395446
6057,0.8660687355154344,0.15994874247766344,0.4489845958516103,0.25591204334567275,7,0.6640885117389863
6058,0.09484081402821198,0.8896609023548187,0.19087908125753827,0.21012840468803073,4,0.8181038854438106
6059,0.17503029499817846,0.6812902176582393,0.25568577919101465,0.5421198584811449,4,0.2066243201297434
6060,0.6685913805055832,0.9842388998161747,0.2542601080616288,0.061106355043035854,10,0.04631306879855612
6061,0.6639198028170024,0.9966205940326238,0.09730950578917774,0.9693350246042377,3,0.4251253681641135
6062,0.3400204474228852,0.7745426616435724,0.20332754093086847,0.37793098515680323,2,0.5382575076102519
6063,0.08073614583037025,0.4257432888113456,0.619495491980369,0.774483086239553,10,0.36012771706520574
6064,0.5164419931517917,0.4922974627664025,0.7980958557287239,0.3981237920317575,10,0.6685327232154032
6065,0.8906714848259759,0.8031421611388259,0.40138394917068876,0.9550428828262747,10,0.8427181470472007
6066,0.1797743588981634,0.1688088693094324,0.834065862379791,0.9058327825082552,1,0.7496846884360802
6067,0.5979230001450192,0.7760243676046754,0.8644987642678543,0.9416283332416742,6,0.5678875476680123
6068,0.9996038336159,0.08907459330168122,0.7164344183735668,0.7972295109572916,1,0.5325236700909404
6069,0.27932618981310997,0.5596195526986784,0.21931610176136251,0.14124801224642614,3,0.48177870753078
6070,0.9294179463838549,0.9741480899230128,0.327717195371825,0.32824297328632,8,0.2445467436668023
6071,0.31184736413901737,0.162075235537535,0.9113159438917272,0.9247929527799655,7,0.19958912598869605
6072,0.7707730637573555,0.3210480412056853,0.7558493734022591,0.6555517613396106,5,0.11947564032814073
6073,0.30648019974179386,0.08484690946108742,0.5809871006596518,0.4670456940408444,9,0.03325270085735588
6074,0.23081597080132443,0.879847763504043,0.5633300067874075,0.07988208922271922,6,0.8778551923215123
6075,0.8950505904328311,0.030283385719588662,0.3354629112576121,0.431343142692847,10,0.658932215783434
6076,0.01399541319087294,0.09156929228319155,0.4139890226364844,0.34656436800813883,3,0.34458863267902207
6077,0.4760840963378149,0.8996180226435441,0.29459556554040156,0.30795894712711036,4,0.052760095411243824
6078,0.16169346096298454,0.7090007216279606,0.0668376414482551,0.4713942478348554,8,0.40412942509554173
6079,0.10220075438867149,0.6637526636571586,0.08678864122834773,0.1406106111194254,8,0.21878874041811314
6080,0.7888706684806664,0.965958763214975,0.2225038567060822,0.4162362228666401,8,0.7987202003206726
6081,0.18494927150699003,0.23531618332367066,0.008463148264862386,0.25095477246671705,4,0.9016475134564217
6082,0.03866929328536883,0.02826492207156117,0.9323662946124182,0.17426440159209267,10,0.2853343769948167
6083,0.48720899468773493,0.7712071227747836,0.3253845272134456,0.9578677260642775,3,0.07808494980405678
6084,0.3820418326272701,0.7382652411088494,0.4960466676237967,0.8362647581781486,8,0.36019772149079154
6085,0.10742885953132253,0.6630408252468115,0.16994136768021506,0.027010076810618955,4,0.31348890700557086
6086,0.5082886978167223,0.29986067020307494,0.722749699772792,0.7961947502817625,3,0.4476070889057807
6087,0.8531553148589437,0.13778401067096835,0.49299400687726724,0.03292594225971324,3,0.10748755740907079
6088,0.9683987283573431,0.3424585948600293,0.6424888547148786,0.9623999552727078,5,0.012460886096428703
6089,0.8793940604117758,0.10733660237164588,0.31233598359006376,0.3773809699664564,7,0.6607800191412909
6090,0.902365792698935,0.7490727496842486,0.30281086027573334,0.8213656641489416,3,0.4545670093206976
6091,0.2855433219381869,0.2390286727955877,0.9383283122133497,0.12109760163638494,10,0.10526380177792505
6092,0.04449499485482633,0.8822659331877767,0.8790870395758796,0.45324646633678367,2,0.9492414508140069
6093,0.5746269105476715,0.2512445102283052,0.34878001912529344,0.9244923443846954,3,0.6910963226920659
6094,0.3188047469887314,0.24748708511161266,0.09683266314357675,0.3264761672863816,10,0.16976735237331397
6095,0.1280133596779377,0.037484644329468075,0.8365294449851315,0.6583006657401702,10,0.25122654014111956
6096,0.2576804604733597,0.06778276247483483,0.3909107382635335,0.2775563241711203,3,0.936294950374793
6097,0.14339034081798796,0.28913309837265244,0.7709224717392075,0.7318930389671289,7,0.25520795365790727
6098,0.8135986324336323,0.1256846360261813,0.9064139205914291,0.10996946028601162,3,0.5870166283848796
6099,0.41637867469522616,0.25882289076187437,0.3147164127424845,0.39174728376034496,3,0.7300471122625406
6100,0.05484216633330041,0.9167111360212231,0.4497060247637702,0.29252668094981205,8,0.056969763934068274
6101,0.8794818831541501,0.9364616856674274,0.9368027056644371,0.6530558263075208,4,0.2602305691449731
6102,0.8406985805301771,0.8878402796449465,0.19883050178313466,0.6402801721061978,5,0.6286866378998199
6103,0.33826461898250204,0.899874610577939,0.7560111824939566,0.032740172119851585,1,0.06973877363249292
6104,0.7747510376565616,0.19964424989774032,0.995765685867818,0.061033962224911975,8,0.8779503596013004
6105,0.3806236922890234,0.5376744771344735,0.70320082861338,0.8037823524118332,8,0.6452122404202497
6106,0.49420579590384106,0.7790471584406562,0.3785828351465168,0.3369556668963489,2,0.9288547793004539
6107,0.8021354230351054,0.25799839153954074,0.6903959186955843,0.9838678713102827,2,0.06553987709242903
6108,0.47419656028727875,0.385088196970254,0.26792572354592603,0.6231728062067862,7,0.5548915873033318
6109,0.8954463230662683,0.6254889021344096,0.6846666207880454,0.2156752271629805,5,0.2036780017261789
6110,0.7232550356583516,0.5967317713198314,0.27522058991183374,0.8044637572349075,10,0.32647769180692165
6111,0.2900814076333338,0.856753959914086,0.5090360258543095,0.1991592403534157,6,0.9273632774642143
6112,0.06623345155472948,0.3872403024885095,0.9720591175699401,0.7438285477400497,7,0.7229927538655979
6113,0.09411845600225976,0.5888293610399644,0.21121473628658904,0.5363233194921707,7,0.2737021368332504
6114,0.5758049439702929,0.39032824542117417,0.962706842790629,0.3103311011193929,6,0.47509822077180697
6115,0.4113372572710867,0.7800083410261892,0.30891023055578226,0.4899576196225378,10,0.8114092487065109
6116,0.32221882796248313,0.3554713666221945,0.39188177620612963,0.26002147620964466,8,0.521478014871953
6117,0.2093257932300222,0.2578658559664495,0.011296484748166802,0.2117840908123716,10,0.4163099062527801
6118,0.12018732703197432,0.7225356162993968,0.8654820628009106,0.08642643547266338,1,0.28419256749718047
6119,0.5554040080408912,0.6481256106279022,0.833143782614775,0.3176901547109682,8,0.3056489962954907
6120,0.7360776534238983,0.0750689324088224,0.3615047914917714,0.05858254158852805,1,0.03411359248674517
6121,0.9442733567994919,0.6445457512296672,0.20445425801493577,0.06012674349620384,3,0.28991519349806505
6122,0.33808925867640194,0.301574512961441,0.8942549916922972,0.34090800137479293,10,0.2987050976610589
6123,0.8448194031523552,0.009911801081478377,0.3784799177351914,0.6611448154121145,4,0.6772846326497287
6124,0.24190735215363268,0.3316471481139981,0.6395480105947986,0.15121638130391968,9,0.5754832540636228
6125,0.2950649660220511,0.8605976265059229,0.25684912021665063,0.6440503232055458,3,0.7043192861784443
6126,0.19372839975544343,0.5518290477737411,0.6667794459009392,0.08963066677432074,3,0.31104931094199784
6127,0.10939987180111188,0.23473768111917126,0.1808188657482961,0.6634987773285345,7,0.4656786211827224
6128,0.8851428860624814,0.5959213478338823,0.7522811713823446,0.33380197205031414,10,0.9405378511638537
6129,0.46817666350939957,0.7858079527939538,0.7572065030631665,0.0833915958382111,1,0.03508608476359509
6130,0.4751560109210524,0.43326340936680185,0.1839096078572533,0.6789869945654393,3,0.9512760809617912
6131,0.2222622932227465,0.7244995301254347,0.8373666367273628,0.8188157348645171,4,0.41896160107881075
6132,0.8204753298348586,0.9549484873955552,0.8303165102720755,0.9637246659357804,9,0.6008872451992984
6133,0.9647518860983305,0.320020971954587,0.36220306010844094,0.7506954560345124,7,0.39255218487962085
6134,0.6943382982221165,0.04457445465032728,0.9869742521577003,0.1896986397443725,3,0.409237720104039
6135,0.5386421310387512,0.039341089863934586,0.44604444722368575,0.15630022843619829,6,0.23406089147143272
6136,0.3390973095597749,0.08874924422500585,0.9893367718043079,0.9777438701085083,9,0.12633258909382117
6137,0.11028954455610729,0.2577692252441661,0.25568361414128316,0.061648229830582046,7,0.6320951011083421
6138,0.4766579963916556,0.027043531449207237,0.4227448541612503,0.6090658758470083,7,0.8099993747870925
6139,0.3500160476324021,0.509281226848951,0.9946451424044656,0.5035242325300021,6,0.25195986511336843
6140,0.4935376977007442,0.9560938451807212,0.9849645688954684,0.7365679163924566,10,0.1992610530396992
6141,0.8331843593806799,0.003083378363139766,0.3980778504143051,0.26079161057547184,6,0.14144779624019033
6142,0.6846491208843577,0.6147085705885069,0.6778831656421027,0.23522575125868617,3,0.541991100603322
6143,0.8290794611364477,0.47620599690327603,0.21475484114137122,0.13218645616075264,6,0.2887172853293345
6144,0.3280643019731999,0.4783244259525231,0.6706198383861348,0.6424608272674226,4,0.2103807684244382
6145,0.9934839063334504,0.41001252858564363,0.22042127544857293,0.5556328005581812,4,0.706597054350612
6146,0.3892475443783878,0.9737533514257434,0.4320174691872619,0.5284070531438572,2,0.026273582179196286
6147,0.05190284316107052,0.3799095363246542,0.04001716795459509,0.1722837705759821,8,0.4831070317677798
6148,0.11132284428032424,0.5777635728899215,0.10379143047820061,0.06536031101479467,8,0.4073084117453035
6149,0.8000175449079473,0.2106820210230438,0.5910909759263346,0.4255637321011614,4,0.7407853458273724
6150,0.5431919109502871,0.28604452625436894,0.08121481875299708,0.7998415604714334,2,0.5629755102334459
6151,0.20301823038166467,0.7401023969975078,0.7510539591729261,0.5282432308096442,3,0.6613256835112632
6152,0.0165389324382057,0.8613387607317288,0.5185013038465136,0.8237838441871191,6,0.5967358319743052
6153,0.6486257700371688,0.3275592110856195,0.34965232663168055,0.542372147944278,8,0.39337348241753034
6154,0.6848536465331964,0.8680617571823181,0.5865242665371097,0.6277124608270853,7,0.3897499613436073
6155,0.4423606520637563,0.14519902583712296,0.4832692764735246,0.5584445282977585,5,0.8373157031449129
6156,0.29563353192332054,0.4080597946442789,0.04502694142560848,0.5770873528277277,7,0.8543952824818015
6157,0.005112031334612688,0.10976678486802349,0.6861108121123413,0.06729259929101772,3,0.38372431625216263
6158,0.9641448406091645,0.875080311254041,0.4067416448781678,0.0577761162823236,1,0.9965826788382561
6159,0.40599489035998637,0.03195689075812669,0.7602920049237434,0.3957487060332133,9,0.020828338806011537
6160,0.13041529146218656,0.08513014134468655,0.6779346114390059,0.45747506177371045,4,0.0009548505657683837
6161,0.31207732432429625,0.16796862131583112,0.2698504534438779,0.08337432850395365,6,0.7209064271227695
6162,0.7707751713835161,0.9931704654352144,0.07614410340954902,0.3689891903616104,3,0.024858852030398726
6163,0.8332927562703322,0.9014086590001279,0.7237877442258364,0.813388800390269,5,0.9553150180135557
6164,0.1841326311519338,0.45304682403391516,0.9378837947427853,0.7165745461647783,5,0.6657125287843256
6165,0.5770349488470754,0.9524802637726361,0.16958968002484387,0.43686809244108527,2,0.7081955421479332
6166,0.3937120137196676,0.4417493079485125,0.27649024529260524,0.9283468937056193,9,0.6852283907484993
6167,0.1985100093603399,0.4785724900594923,0.8915407952799471,0.42524474970523574,6,0.6669688219534454
6168,0.5726889311310068,0.7072493549800776,0.4268659454134557,0.9149119494386909,8,0.5247305229651474
6169,0.36787481221856455,0.02511224082300001,0.12034160714442943,0.29360260328613264,7,0.8030144048877496
6170,0.8784191935555067,0.5663881776728819,0.8809594682088715,0.6307608489972598,3,0.8088671100269893
6171,0.9833823279432219,0.023184446530185143,0.3443814021324064,0.0053728160887109855,2,0.12686907395067926
6172,0.918589947022259,0.15766078227187907,0.25343171484568827,0.2897762000577798,3,0.14994155890879468
6173,0.6784677747244838,0.6784607831021598,0.013186692784875276,0.38540139792229144,4,0.6106357600380236
6174,0.3473526846341183,0.7316123905752518,0.014448901247040458,0.6086798003234565,7,0.9314404222274737
6175,0.23777672840085085,0.96840881749449,0.49934733347783755,0.6594556874160419,2,0.8402964644215776
6176,0.4265090785425485,0.1720056470656457,0.5598618413873946,0.7988330579506043,9,0.3078613510974654
6177,0.47715882267546594,0.2844267197555661,0.2564712048795641,0.2976579000740841,7,0.06180364291961682
6178,0.9951234905713416,0.9127059299804589,0.9372657057958383,0.8689557028069884,2,0.5854351852026807
6179,0.837206333516753,0.12545837824233574,0.12035679677361988,0.10851714066048246,2,0.2844016269401908
6180,0.09783848156603125,0.23495815507175943,0.13443823793042664,0.4676739733429527,9,0.5228969917912865
6181,0.2037374477389755,0.4267926149188357,0.6672712761386194,0.00013339590402028367,5,0.1972825749310474
6182,0.6393566643302109,0.0019031387879023809,0.29274569081068047,0.9886750824253359,2,0.9841968898152955
6183,0.467344440829661,0.1858695629091227,0.32673513426245315,0.3537782752717731,2,0.04880618709088613
6184,0.4533883702759067,0.25410134354357616,0.34325418927290163,0.8783442676892352,4,0.03951311018630399
6185,0.07267262935723406,0.7076704477597427,0.13883454426377262,0.12088936779138615,9,0.977023989292486
6186,0.10199863311233226,0.040581250167739724,0.8180109928009591,0.4735148365343105,4,0.5256003428930607
6187,0.521960423287623,0.6556023774136026,0.3522575348323682,0.5214199460043343,9,0.01646887779601003
6188,0.03945085085829614,0.3973115135043741,0.32761712139597543,0.4991607381570716,2,0.49348329629314813
6189,0.001340210525077934,0.5364105070674229,0.41656461068138095,0.17840501782750706,3,0.6869387856254265
6190,0.8017939589456531,0.36214244052737066,0.641607604024741,0.001583750607773271,5,0.2987616134220352
6191,0.6262020498575123,0.5684699376754181,0.6327171735310858,0.001970683533153661,2,0.12549534399885742
6192,0.4858200911807199,0.8973671420700584,0.23209181786355093,0.582853680165014,10,0.2502969895929551
6193,0.21738881378253505,0.05064635659713945,0.6548538654541345,0.06662465814877372,3,0.09269093870524758
6194,0.6733363259264142,0.12469593087178177,0.14324410459223003,0.8910219904316625,10,0.9377867850731341
6195,0.06943494080873513,0.2135363587447462,0.9748650089208091,0.3278922903237893,4,0.40021302259634395
6196,0.4356346917624838,0.3462664091238731,0.3791849672223334,0.3643985334502695,3,0.4554001546139065
6197,0.36335646720581394,0.3791795304416312,0.31838218013983965,0.3558134188345877,2,0.7703048524414194
6198,0.7017016634905211,0.9968586613709192,0.8941801989510999,0.6119766132391646,1,0.392435994057457
6199,0.2667760424859493,0.012188159487380945,0.7507915937315004,0.346607448966995,5,0.938478924517928
6200,0.10303295866355211,0.5899624514420438,0.916023528881026,0.10440439078527519,9,0.032967425900478964
6201,0.3146532594653888,0.8124712433557987,0.5160392986338648,0.8534079210986657,9,0.34563661849998195
6202,0.1502889050449734,0.009409293904170779,0.8284854683290446,0.5460267750658497,5,0.41283024881955444
6203,0.07217176287690497,0.4604895399249791,0.039373155830394246,0.7501342805160325,5,0.5259334951342366
6204,0.19601317427634068,0.9074552073828057,0.9062148678042494,0.4069425083053988,10,0.3541177440712652
6205,0.5353358348905142,0.42650442492816887,0.1354082529095335,0.10730385449339364,6,0.7398692348100789
6206,0.5175221447507246,0.11268210979435911,0.37833023102854146,0.1382672267270304,1,0.7488907332785101
6207,0.03277276879711377,0.3721170599190161,0.9044129657093153,0.4000417262387692,3,0.7525936202562966
6208,0.0011791668082457019,0.6270049340816153,0.24155121405408198,0.05830771553449776,7,0.5887656932191266
6209,0.10568485812487438,0.4448318800853157,0.12226788751469742,0.4835395934996938,9,0.03289914320829812
6210,0.5489434451521396,0.2891730975310688,0.8164956348355846,0.023539703860306682,8,0.26770078191924784
6211,0.8127352299086552,0.7146604790318645,0.21289023218126868,0.7466783182148801,8,0.1758896613736144
6212,0.6346658851356552,0.0698458600213081,0.8297736123979388,0.4975216877417483,10,0.06353650410412848
6213,0.4438121799606617,0.48646360707469594,0.7790333115115834,0.709241411218175,3,0.08123545901797702
6214,0.5253351535458624,0.8588140642531373,0.9522979328501233,0.17733407075197982,9,0.6144965943317205
6215,0.27268207586712123,0.7713227270089262,0.3861810988345563,0.502580294156885,4,0.26790129954140574
6216,0.8158639307421034,0.027396996003702156,0.17357761032749108,0.8069905624018645,7,0.7729967140247321
6217,0.9975283318836228,0.1945862406007034,0.3661233472543829,0.7917361709489595,6,0.17316813842611734
6218,0.390487448228244,0.9055228815651856,0.4957716531180463,0.3498364939147024,8,0.7935852269089455
6219,0.9540954645059657,0.3328247771481062,0.4970984704583695,0.9133443946412452,5,0.41865629089263523
6220,0.8070286291530326,0.9538327003026899,0.897577646587285,0.5190234389962548,9,0.02802596554398329
6221,0.9105330774907442,0.27545764937162065,0.3160215716093885,0.6388765101243821,9,0.6971574116507148
6222,0.8321423792080731,0.3376995341662521,0.0328443182471555,0.048648882280328154,2,0.022702576979343525
6223,0.13224641971625462,0.18329228953910948,0.9642437547157813,0.6970159050831001,10,0.8626328146703452
6224,0.9681877598427876,0.8838912200990005,0.3140354997090292,0.8971636772029665,1,0.3478294090621282
6225,0.14072814492215302,0.7893497256891728,0.5327862856162595,0.611346516512113,4,0.1951334749573045
6226,0.35129950384534936,0.6415332400064372,0.8733858192604504,0.13321209637088038,10,0.7180110185139223
6227,0.26507853393034286,0.41001650257953093,0.8492605219184179,0.6664169309096997,6,0.2982645028904607
6228,0.5283445468735535,0.8117700841587595,0.3155023860003233,0.6662474882128563,6,0.19055165695093013
6229,0.9137684569193172,0.34855277347594293,0.5575210994883272,0.1673919952143118,7,0.505395862089574
6230,0.22154403290812397,0.0785314862574138,0.7911506853867565,0.5894336719901605,5,0.4592046728974917
6231,0.034881054203813044,0.44136580128988634,0.40628164832132463,0.11796803699042968,9,0.4373020637446071
6232,0.5326154175034469,0.442004422910391,0.8038336715012739,0.6021814441908641,10,0.0675942518704078
6233,0.47328513236386993,0.49324634467937123,0.989006156493193,0.40693206860065656,9,0.17984161311268265
6234,0.9716260102845404,0.44861851358751215,0.9636926816980325,0.13935345331288662,3,0.984437999614593
6235,0.9857267845720041,0.52622143220461,0.8299595075926706,0.2541998292219859,9,0.8164912103682749
6236,0.5087628998319461,0.20514612561068168,0.7335023819508133,0.48589669076717623,5,0.44246574961320184
6237,0.5053121507724085,0.746267993463299,0.6778691566278082,0.18077461098360081,9,0.4010936836322684
6238,0.7275652404875369,0.37931960060072245,0.8194780608894648,0.4827193026070945,2,0.8398659268360724
6239,0.30484149050588494,0.6537695431271987,0.05688013944622217,0.49641594829332303,6,0.8141963934662642
6240,0.5084023301312228,0.3675289191130311,0.3142792629923016,0.7620649896158291,10,0.20432269442224194
6241,0.9414808403290053,0.6753041236794498,0.5661959824229416,0.10077986979480147,7,0.8364703458292251
6242,0.8066834785831956,0.5026328615443313,0.04013645954435274,0.5355270970097841,3,0.7459086559994963
6243,0.7666611190969472,0.6207283913320345,0.053636150643656455,0.7999575971017696,8,0.06477451998427086
6244,0.2310796790426205,0.8215285810720523,0.0019516445310642228,0.09531958718539157,7,0.07139868004949257
6245,0.9806626064120401,0.35506743146939945,0.9740873732901694,0.5580889621816516,7,0.6983478797257865
6246,0.9947026172365732,0.9874250187331033,0.9085959553052085,0.5390439772942035,4,0.047793476766497256
6247,0.2035082774623882,0.6056806157642876,0.2114436729752286,0.4984802607514899,7,0.3332888876055329
6248,0.6490899675858324,0.5395920861627618,0.2284371453942291,0.2742822905977179,10,0.3918217084787834
6249,0.5861826577400894,0.22359001772231846,0.3468717887054976,0.24792489754800218,2,0.8582410132483479
6250,0.2204916501861961,0.18298472765975093,0.45577269751591964,0.9345352440510422,9,0.32209804859949376
6251,0.5776344301512507,0.19375045003770786,0.709186348898886,0.476364038166617,8,0.3123302209917589
6252,0.19970647689042587,0.9490187045150379,0.2159211201891328,0.996797299931026,9,0.623709507945078
6253,0.15313968169640613,0.35237912306193375,0.9507370861811699,0.5191735725418788,8,0.6277795368286687
6254,0.1703430709356153,0.5366441136187238,0.3792758891154763,0.923925213637442,9,0.8557886458998694
6255,0.35563268339431886,0.7168916367944544,0.8042128924980635,0.9747570776016504,6,0.4955328595851485
6256,0.7334493880188255,0.535377615069055,0.2975399418247697,0.9779201114659926,6,0.03223556796754057
6257,0.23771885829399442,0.15298058491544797,0.32665707777580266,0.6978264079360068,10,0.9257026584069895
6258,0.723925371392974,0.4526944537447143,0.14365482259287832,0.10518617639393868,3,0.7150041563438913
6259,0.13711113615894233,0.6592455186489379,0.3859473562750678,0.5118063174228626,2,0.2452099250986518
6260,0.5303987173743847,0.12587867625681648,0.8135994456649451,0.8680364386308144,3,0.14403764216363368
6261,0.2664167585905163,0.09104161763119167,0.1464557597760695,0.828670877333896,8,0.82294144824679
6262,0.3816976263566081,0.981088796182359,0.733003256274919,0.0037681785937394574,8,0.24342737562257077
6263,0.1793441570386357,0.20597325006089384,0.6365908931546167,0.4337377095138809,8,0.6148117055580656
6264,0.552863712233627,0.9082298247726542,0.6996945482867394,0.5091556140804095,4,0.14277190834738684
6265,0.5162340740810141,0.6767344073623275,0.13616323810620323,0.1658862085084296,10,0.9058393878049807
6266,0.932075070191374,0.5910249733619903,0.15964240587946077,0.33302646236007105,9,0.9808841965157624
6267,0.42740638777352624,0.29890874706206416,0.18363442296165178,0.7380737358419649,10,0.6828170744401565
6268,0.7968683101755327,0.8743951550974858,0.4720494703936269,0.9304774977816055,8,0.5592375416472303
6269,0.6043976953720412,0.03994278061586776,0.9038096844232035,0.9976174153077239,2,0.2517406233717623
6270,0.20482329405086652,0.4588095253247567,0.2373105482605401,0.2609883549530807,2,0.4845828392702586
6271,0.4542332512981788,0.25388695156978214,0.8941146048568724,0.2297938361085219,10,0.21075189457376253
6272,0.9467825368393492,0.0526211321806338,0.9833865433955951,0.4387496709185389,6,0.6630682992613134
6273,0.36222294480883044,0.4003135661745938,0.317759654767488,0.48596940206286665,7,0.7032264019101206
6274,0.24519843842733902,0.8324368263702487,0.17666818574645782,0.3403336241480559,3,0.5594619616696662
6275,0.4045454545380178,0.08255752171066844,0.3527845772977575,0.05889239191198559,8,0.7243083040013774
6276,0.681727416773217,0.3653215806559539,0.8637670289210029,0.2983365738590671,10,0.06741346952478189
6277,0.26335611948603055,0.044575262327867904,0.35132664549367054,0.922131305917998,8,0.43875891990214555
6278,0.3993442164901242,0.9121192239605378,0.5959602463463831,0.00840891949490441,3,0.6891435905349174
6279,0.0494368951280757,0.320711708410675,0.3837153704962002,0.5292024970993277,5,0.39349091267284664
6280,0.6082592606043561,0.969893729930342,0.9496107877784777,0.24249740216212667,4,0.16024276551177252
6281,0.396078737458166,0.32841774148138636,0.0751019508691586,0.4205677525556296,8,0.3599907920482439
6282,0.8604682166066993,0.27259740597056326,0.49950073180887533,0.7362506974981871,2,0.5548591797667098
6283,0.18286269184460846,0.9486837334918511,0.8771490693440094,0.9768415675208034,4,0.4361621092920521
6284,0.8013446476389969,0.888189214759834,0.6959056050119102,0.576670415046186,10,0.9635988075586228
6285,0.48885455347667806,0.41140110150692555,0.17928604436023665,0.14538109841882674,2,0.015716509438051807
6286,0.7715649604673057,0.4729320896565393,0.7914205837293764,0.40938588064881887,6,0.847713892334389
6287,0.06245597231506628,0.13693898618021016,0.8547401153715642,0.4808238090730127,8,0.03322512013442058
6288,0.1840900752371326,0.23114495216201214,0.05482865692625516,0.04313548828076663,4,0.22938681355100554
6289,0.22786170876406453,0.44623898244707905,0.36354868679297947,0.7693841065946254,5,0.20775562165537576
6290,0.05044710450626977,0.5393113390933427,0.112126686122197,0.19671233578249192,9,0.6130259553993338
6291,0.3820862487812159,0.8581714590646129,0.3983611468753503,0.07318017442817648,3,0.40210002789238164
6292,0.3056455138454658,0.7316612796692901,0.4266365528110655,0.6120895581191432,3,0.8765045776170285
6293,0.41698412748324254,0.385309665116659,0.392905876164686,0.751439459031318,3,0.11402898389685245
